"","Unit","Female","Infant","Date.birth","Date.nextbirth","IBI","Date.takeover","Dataset","Month","Time1","Time2","Birth","Takeover.fix","Takeover.timevarying","Sex.infant","Parity","Avg.temperature","Cumulative.rainfall","Season","Rainfall.cat","Temperature.cat"
"156","A","F7","F8",2008-02-16,2010-09-11,30.7540983606557,"2009-04-15","conservative",30,29,30,0,1,1,"F","primi",8.69666666666667,968.15,"ColdWet","Wet","Cold"
"180","A","F7","F8",2008-02-16,2010-09-11,30.7540983606557,"2009-04-15","conservative",31,30,31,1,1,1,"F","primi",7.96774193548387,1468.5,"ColdWet","Wet","Cold"
"977","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",1,0,1,0,0,0,"F","primi",9.38064516129032,175.6,"ColdWet","Wet","Cold"
"984","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",2,1,2,0,0,0,"F","primi",8.12,906.6,"ColdWet","Wet","Cold"
"974","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",3,2,3,0,0,0,"F","primi",7.83225806451613,1726.1,"ColdWet","Wet","Cold"
"972","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",4,3,4,0,0,0,"F","primi",8.06774193548387,1970,"ColdWet","Wet","Cold"
"987","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",5,4,5,0,0,0,"F","primi",7.57,1466.5,"ColdDry","Dry","Cold"
"966","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",6,5,6,0,0,0,"F","primi",7.08064516129032,631.3,"ColdDry","Dry","Cold"
"990","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",7,6,7,0,0,0,"F","primi",6.40333333333333,309.6,"ColdDry","Dry","Cold"
"980","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",8,7,8,0,0,0,"F","primi",6.50322580645161,75.8,"ColdDry","Dry","Cold"
"989","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",9,8,9,0,0,0,"F","primi",7.35806451612903,41.5,"HotDry","Dry","Hot"
"982","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",10,9,10,0,0,0,"F","primi",7.88214285714286,72.2,"HotDry","Dry","Hot"
"971","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",11,10,11,0,0,0,"F","primi",8.78064516129032,90.9,"HotDry","Dry","Hot"
"968","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",12,11,12,0,0,0,"F","primi",9.38333333333333,298.9,"HotDry","Dry","Hot"
"975","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",13,12,13,0,0,0,"F","primi",8.99677419354839,535.2,"ColdWet","Wet","Cold"
"986","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",14,13,14,0,0,0,"F","primi",8.1,952.5,"ColdWet","Wet","Cold"
"976","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",15,14,15,0,0,0,"F","primi",7.89032258064516,1133.5,"ColdWet","Wet","Cold"
"994","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",16,15,16,0,0,0,"F","primi",8.50645161290323,1276,"ColdWet","Wet","Cold"
"981","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",17,16,17,0,0,0,"F","primi",7.92,981,"ColdDry","Dry","Cold"
"988","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",18,17,18,0,0,0,"F","primi",6.96129032258064,630.8,"ColdDry","Dry","Cold"
"969","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",19,18,19,0,0,0,"F","primi",6.7,198.3,"ColdDry","Dry","Cold"
"967","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",20,19,20,0,0,0,"F","primi",6.14193548387097,57.3,"ColdDry","Dry","Cold"
"983","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",21,20,21,0,0,0,"F","primi",7.93870967741935,18.5,"HotDry","Dry","Hot"
"978","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",22,21,22,0,0,0,"F","primi",9.40714285714286,3.5,"HotDry","Dry","Hot"
"985","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",23,22,23,0,0,0,"F","primi",9.83225806451613,57.35,"HotDry","Dry","Hot"
"970","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",24,23,24,0,0,0,"F","primi",9.63333333333333,205.4,"HotDry","Dry","Hot"
"992","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",25,24,25,0,0,0,"F","primi",9.95806451612903,327.5,"ColdWet","Wet","Cold"
"973","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",26,25,26,0,0,0,"F","primi",9.18666666666667,488.05,"ColdWet","Wet","Cold"
"993","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",27,26,27,0,0,0,"F","primi",10.0322580645161,618.2,"ColdWet","Wet","Cold"
"979","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",28,27,28,0,0,0,"F","primi",10.5741935483871,827.8,"ColdWet","Wet","Cold"
"991","G","F85","F84",2013-06-13,2015-10-14,27.9672131147541,NA,"conservative",29,28,29,1,0,0,"F","primi",11.92,754.9,"ColdDry","Dry","Cold"
"173","A","F7","F9",2017-07-20,2018-12-25,17.1475409836066,NA,"conservative",1,0,1,0,0,0,"F","multi",9.27666666666667,947.1,"ColdWet","Wet","Cold"
"206","A","F7","F9",2017-07-20,2018-12-25,17.1475409836066,NA,"conservative",2,1,2,0,0,0,"F","multi",8.64838709677419,1140.7,"ColdWet","Wet","Cold"
"172","A","F7","F9",2017-07-20,2018-12-25,17.1475409836066,NA,"conservative",3,2,3,0,0,0,"F","multi",8.36129032258065,1197.9,"ColdWet","Wet","Cold"
"167","A","F7","F9",2017-07-20,2018-12-25,17.1475409836066,NA,"conservative",4,3,4,0,0,0,"F","multi",8.15,1056.6,"ColdDry","Dry","Cold"
"171","A","F7","F9",2017-07-20,2018-12-25,17.1475409836066,NA,"conservative",5,4,5,0,0,0,"F","multi",7.72903225806452,643.1,"ColdDry","Dry","Cold"
"205","A","F7","F9",2017-07-20,2018-12-25,17.1475409836066,NA,"conservative",6,5,6,0,0,0,"F","multi",6.35,311,"ColdDry","Dry","Cold"
"170","A","F7","F9",2017-07-20,2018-12-25,17.1475409836066,NA,"conservative",7,6,7,0,0,0,"F","multi",6.18387096774194,81.7,"ColdDry","Dry","Cold"
"168","A","F7","F9",2017-07-20,2018-12-25,17.1475409836066,NA,"conservative",8,7,8,0,0,0,"F","multi",7.70645161290323,2.2,"HotDry","Dry","Hot"
"207","A","F7","F9",2017-07-20,2018-12-25,17.1475409836066,NA,"conservative",9,8,9,0,0,0,"F","multi",7.71785714285714,2.2,"HotDry","Dry","Hot"
"203","A","F7","F9",2017-07-20,2018-12-25,17.1475409836066,NA,"conservative",10,9,10,0,0,0,"F","multi",8.82903225806452,28.1,"HotDry","Dry","Hot"
"209","A","F7","F9",2017-07-20,2018-12-25,17.1475409836066,NA,"conservative",11,10,11,0,0,0,"F","multi",10.1833333333333,96.4,"HotDry","Dry","Hot"
"202","A","F7","F9",2017-07-20,2018-12-25,17.1475409836066,NA,"conservative",12,11,12,0,0,0,"F","multi",8.7741935483871,374.1,"ColdWet","Wet","Cold"
"165","A","F7","F9",2017-07-20,2018-12-25,17.1475409836066,NA,"conservative",13,12,13,0,0,0,"F","multi",8.06333333333333,822.6,"ColdWet","Wet","Cold"
"169","A","F7","F9",2017-07-20,2018-12-25,17.1475409836066,NA,"conservative",14,13,14,0,0,0,"F","multi",7.9741935483871,1171.4,"ColdWet","Wet","Cold"
"201","A","F7","F9",2017-07-20,2018-12-25,17.1475409836066,NA,"conservative",15,14,15,0,0,0,"F","multi",8.1,1216.2,"ColdWet","Wet","Cold"
"208","A","F7","F9",2017-07-20,2018-12-25,17.1475409836066,NA,"conservative",16,15,16,0,0,0,"F","multi",8.51333333333333,882.8,"ColdDry","Dry","Cold"
"204","A","F7","F9",2017-07-20,2018-12-25,17.1475409836066,NA,"conservative",17,16,17,0,0,0,"F","multi",7.74516129032258,546,"ColdDry","Dry","Cold"
"166","A","F7","F9",2017-07-20,2018-12-25,17.1475409836066,NA,"conservative",18,17,18,1,0,0,"F","multi",7.81,243.9,"ColdDry","Dry","Cold"
"73","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",1,0,1,0,0,0,"M","multi",8.36451612903226,1204.8,"ColdWet","Wet","Cold"
"91","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",2,1,2,0,0,0,"M","multi",8.14666666666667,1035.7,"ColdDry","Dry","Cold"
"96","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",3,2,3,0,0,0,"M","multi",7.61290322580645,593.4,"ColdDry","Dry","Cold"
"85","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",4,3,4,0,0,0,"M","multi",6.20666666666667,303.5,"ColdDry","Dry","Cold"
"90","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",5,4,5,0,0,0,"M","multi",6.33225806451613,77.1,"ColdDry","Dry","Cold"
"74","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",6,5,6,0,0,0,"M","multi",7.75483870967742,2.2,"HotDry","Dry","Hot"
"84","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",7,6,7,0,0,0,"M","multi",7.84285714285714,2.2,"HotDry","Dry","Hot"
"83","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",8,7,8,0,0,0,"M","multi",8.84516129032258,37.6,"HotDry","Dry","Hot"
"95","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",9,8,9,0,0,0,"M","multi",10.1233333333333,111.4,"HotDry","Dry","Hot"
"82","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",10,9,10,0,0,0,"M","multi",8.8258064516129,375.1,"ColdWet","Wet","Cold"
"76","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",11,10,11,0,0,0,"M","multi",8.01333333333333,822.4,"ColdWet","Wet","Cold"
"87","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",12,11,12,0,0,0,"M","multi",7.96129032258064,1167.9,"ColdWet","Wet","Cold"
"75","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",13,12,13,0,0,0,"M","multi",8.06774193548387,1218.2,"ColdWet","Wet","Cold"
"79","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",14,13,14,0,0,0,"M","multi",8.53333333333333,906.25,"ColdDry","Dry","Cold"
"77","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",15,14,15,0,0,0,"M","multi",7.70967741935484,534.5,"ColdDry","Dry","Cold"
"86","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",16,15,16,0,0,0,"M","multi",7.69,240.9,"ColdDry","Dry","Cold"
"88","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",17,16,17,0,0,0,"M","multi",6.55161290322581,70.15,"ColdDry","Dry","Cold"
"94","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",18,17,18,0,0,0,"M","multi",8.54516129032258,22.6,"HotDry","Dry","Hot"
"78","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",19,18,19,0,0,0,"M","multi",10.8285714285714,17.2,"HotDry","Dry","Hot"
"80","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",20,19,20,0,0,0,"M","multi",11.1483870967742,53.8,"HotDry","Dry","Hot"
"81","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",21,20,21,0,0,0,"M","multi",8.4,159.5,"HotDry","Dry","Hot"
"92","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",22,21,22,0,0,0,"M","multi",7.62903225806452,515.6,"ColdWet","Wet","Cold"
"98","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",23,22,23,0,0,0,"M","multi",8.28,843.87,"ColdWet","Wet","Cold"
"89","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",24,23,24,0,0,0,"M","multi",9.61612903225806,1162.47,"ColdWet","Wet","Cold"
"93","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",25,24,25,0,0,0,"M","multi",9.20322580645161,1075.812857143,"ColdWet","Wet","Cold"
"97","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",26,25,26,0,0,0,"M","multi",8.46,920.983333334,"ColdDry","Dry","Cold"
"99","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",27,26,27,0,0,0,"M","multi",7.35483870967742,668.966666667,"ColdDry","Dry","Cold"
"100","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",28,27,28,0,0,0,"M","multi",6.44,462.623809524,"ColdDry","Dry","Cold"
"101","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",29,28,29,0,0,0,"M","multi",5.2741935483871,252.583333333,"ColdDry","Dry","Cold"
"102","A","F6","M1",2017-09-22,2020-03-03,29.2786885245902,NA,"conservative",30,29,30,1,0,0,"M","multi",6.14193548387097,78.1,"HotDry","Dry","Hot"
"1006","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",1,0,1,0,0,0,"M","multi",7.52666666666667,550.8,"ColdWet","Wet","Cold"
"1018","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",2,1,2,0,0,0,"M","multi",7.16774193548387,891.1,"ColdWet","Wet","Cold"
"1016","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",3,2,3,0,0,0,"M","multi",7.27096774193548,1083.1,"ColdWet","Wet","Cold"
"1002","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",4,3,4,0,0,0,"M","multi",7.60333333333333,845.2,"ColdDry","Dry","Cold"
"1014","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",5,4,5,0,0,0,"M","multi",6.59677419354839,476.2,"ColdDry","Dry","Cold"
"995","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",6,5,6,0,0,0,"M","multi",6.29333333333333,235,"ColdDry","Dry","Cold"
"1013","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",7,6,7,0,0,0,"M","multi",6.14838709677419,64.6,"ColdDry","Dry","Cold"
"1021","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",8,7,8,0,0,0,"M","multi",6.93225806451613,39.1,"HotDry","Dry","Hot"
"1011","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",9,8,9,0,0,0,"M","multi",7.20344827586207,3.6,"HotDry","Dry","Hot"
"998","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",10,9,10,0,0,0,"M","multi",9.17096774193548,63.6,"HotDry","Dry","Hot"
"1017","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",11,10,11,0,0,0,"M","multi",9.50333333333333,155.1,"HotDry","Dry","Hot"
"999","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",12,11,12,0,0,0,"M","multi",11.5129032258065,339.5,"ColdWet","Wet","Cold"
"1019","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",13,12,13,0,0,0,"M","multi",8.95333333333333,576.8,"ColdWet","Wet","Cold"
"1004","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",14,13,14,0,0,0,"M","multi",7.34838709677419,1054.5,"ColdWet","Wet","Cold"
"1009","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",15,14,15,0,0,0,"M","multi",7.80645161290323,1258,"ColdWet","Wet","Cold"
"1020","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",16,15,16,0,0,0,"M","multi",8.16,1023.7,"ColdDry","Dry","Cold"
"1008","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",17,16,17,0,0,0,"M","multi",8.06129032258064,545.5,"ColdDry","Dry","Cold"
"1010","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",18,17,18,0,0,0,"M","multi",5.92666666666667,190.2,"ColdDry","Dry","Cold"
"1022","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",19,18,19,0,0,0,"M","multi",6.05483870967742,127.8,"ColdDry","Dry","Cold"
"1005","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",20,19,20,0,0,0,"M","multi",6.76451612903226,33.2,"HotDry","Dry","Hot"
"1000","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",21,20,21,0,0,0,"M","multi",9.04285714285714,1.2,"HotDry","Dry","Hot"
"997","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",22,21,22,0,0,0,"M","multi",9.21290322580645,39.3,"HotDry","Dry","Hot"
"1015","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",23,22,23,0,0,0,"M","multi",10.1266666666667,47.2,"HotDry","Dry","Hot"
"996","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",24,23,24,0,0,0,"M","multi",10.1870967741935,68.9,"ColdWet","Wet","Cold"
"1007","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",25,24,25,0,0,0,"M","multi",10.5866666666667,276.5,"ColdWet","Wet","Cold"
"1001","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",26,25,26,0,0,0,"M","multi",8.52258064516129,642.9,"ColdWet","Wet","Cold"
"1003","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",27,26,27,0,0,0,"M","multi",8.58709677419355,945.3,"ColdWet","Wet","Cold"
"1012","G","F87","M102",2007-07-04,2009-10-14,27.3114754098361,NA,"conservative",28,27,28,1,0,0,"M","multi",8.38,794.8,"ColdDry","Dry","Cold"
"3227","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",1,0,1,0,0,0,"M","multi",7.28064516129032,1133.1,"ColdWet","Wet","Cold"
"3228","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",2,1,2,0,0,0,"M","multi",7.54666666666667,781.2,"ColdDry","Dry","Cold"
"3221","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",3,2,3,0,0,0,"M","multi",6.36451612903226,478,"ColdDry","Dry","Cold"
"3230","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",4,3,4,0,0,0,"M","multi",6.46666666666667,161.5,"ColdDry","Dry","Cold"
"3224","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",5,4,5,0,0,0,"M","multi",6.18709677419355,64.6,"ColdDry","Dry","Cold"
"3233","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",6,5,6,0,0,0,"M","multi",6.93870967741935,5.1,"HotDry","Dry","Hot"
"3241","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",7,6,7,0,0,0,"M","multi",7.45862068965517,3.6,"HotDry","Dry","Hot"
"3220","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",8,7,8,0,0,0,"M","multi",9.13870967741935,87.8,"HotDry","Dry","Hot"
"3234","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",9,8,9,0,0,0,"M","multi",10.0533333333333,167.1,"HotDry","Dry","Hot"
"3240","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",10,9,10,0,0,0,"M","multi",11.3741935483871,465.4,"ColdWet","Wet","Cold"
"3236","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",11,10,11,0,0,0,"M","multi",8.42666666666667,567.3,"ColdWet","Wet","Cold"
"3222","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",12,11,12,0,0,0,"M","multi",7.23225806451613,1059.6,"ColdWet","Wet","Cold"
"3226","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",13,12,13,0,0,0,"M","multi",8.03225806451613,1165.5,"ColdWet","Wet","Cold"
"3232","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",14,13,14,0,0,0,"M","multi",7.75333333333333,1015.8,"ColdDry","Dry","Cold"
"3229","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",15,14,15,0,0,0,"M","multi",7.97096774193548,538.3,"ColdDry","Dry","Cold"
"3231","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",16,15,16,0,0,0,"M","multi",5.88666666666667,156.8,"ColdDry","Dry","Cold"
"3223","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",17,16,17,0,0,0,"M","multi",6.22258064516129,121,"ColdDry","Dry","Cold"
"3237","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",18,17,18,0,0,0,"M","multi",7.26129032258065,23.3,"HotDry","Dry","Hot"
"3225","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",19,18,19,0,0,0,"M","multi",9.02857142857143,1.9,"HotDry","Dry","Hot"
"3239","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",20,19,20,0,0,0,"M","multi",9.26451612903226,39.4,"HotDry","Dry","Hot"
"3238","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",21,20,21,0,0,0,"M","multi",10.3233333333333,47.2,"HotDry","Dry","Hot"
"3235","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",22,21,22,0,0,0,"M","multi",10.0645161290323,76.3,"ColdWet","Wet","Cold"
"3219","Z","F254","M103",2007-09-10,2009-07-29,22.5573770491803,NA,"conservative",23,22,23,1,0,0,"M","multi",10.6333333333333,392.6,"ColdWet","Wet","Cold"
"1161","H1","F98","M104",2009-03-12,2011-12-05,32.7213114754098,NA,"conservative",1,0,1,0,0,0,"M","multi",9.18571428571429,1.9,"HotDry","Dry","Hot"
"1154","H1","F98","M104",2009-03-12,2011-12-05,32.7213114754098,NA,"conservative",2,1,2,0,0,0,"M","multi",9.21290322580645,46.2,"HotDry","Dry","Hot"
"1155","H1","F98","M104",2009-03-12,2011-12-05,32.7213114754098,NA,"conservative",3,2,3,0,0,0,"M","multi",10.3666666666667,47.2,"HotDry","Dry","Hot"
"1153","H1","F98","M104",2009-03-12,2011-12-05,32.7213114754098,NA,"conservative",4,3,4,0,0,0,"M","multi",10.0612903225806,78.8,"ColdWet","Wet","Cold"
"1163","H1","F98","M104",2009-03-12,2011-12-05,32.7213114754098,NA,"conservative",5,4,5,0,0,0,"M","multi",10.5233333333333,449.3,"ColdWet","Wet","Cold"
"1173","H1","F98","M104",2009-03-12,2011-12-05,32.7213114754098,NA,"conservative",6,5,6,0,0,0,"M","multi",8.41935483870968,718.5,"ColdWet","Wet","Cold"
"1170","H1","F98","M104",2009-03-12,2011-12-05,32.7213114754098,NA,"conservative",7,6,7,0,0,0,"M","multi",8.50322580645161,971.2,"ColdWet","Wet","Cold"
"1168","H1","F98","M104",2009-03-12,2011-12-05,32.7213114754098,NA,"conservative",8,7,8,0,0,0,"M","multi",8.19666666666667,647.5,"ColdDry","Dry","Cold"
"1160","H1","F98","M104",2009-03-12,2011-12-05,32.7213114754098,NA,"conservative",9,8,9,0,0,0,"M","multi",7.28709677419355,421.2,"ColdDry","Dry","Cold"
"1164","H1","F98","M104",2009-03-12,2011-12-05,32.7213114754098,NA,"conservative",10,9,10,0,0,0,"M","multi",7.18,155.6,"ColdDry","Dry","Cold"
"1152","H1","F98","M104",2009-03-12,2011-12-05,32.7213114754098,NA,"conservative",11,10,11,0,0,0,"M","multi",6.16129032258065,63.9,"ColdDry","Dry","Cold"
"1158","H1","F98","M104",2009-03-12,2011-12-05,32.7213114754098,NA,"conservative",12,11,12,0,0,0,"M","multi",7.56129032258065,48.7,"HotDry","Dry","Hot"
