"","Unit","Female","Infant","Date.birth","Event.end","Date.end","Time.to.swell","Date.takeover","Dataset","Month","Time1","Time2","Swelling","Takeover.fix","Takeover.timevarying","Sex.infant","Parity","Avg.temperature","Cumulative.rainfall","Season","Rainfall.cat","Temperature.cat"
"2579","N","F176","F175","2017-06-02","mother swells","2018-06-30",12.8852459016393,NA,"conservative",9,8,9,0,0,0,"F","multi",6.58709677419355,27.2,"HotDry","Dry","Hot"
"2577","N","F176","F175","2017-06-02","mother swells","2018-06-30",12.8852459016393,NA,"conservative",10,9,10,0,0,0,"F","multi",8.03214285714286,2.2,"HotDry","Dry","Hot"
"2556","N","F176","F175","2017-06-02","mother swells","2018-06-30",12.8852459016393,NA,"conservative",11,10,11,0,0,0,"F","multi",8.21612903225807,21.8,"HotDry","Dry","Hot"
"2561","N","F176","F175","2017-06-02","mother swells","2018-06-30",12.8852459016393,NA,"conservative",12,11,12,0,0,0,"F","multi",9.11666666666667,63.1,"HotDry","Dry","Hot"
"2574","N","F176","F175","2017-06-02","mother swells","2018-06-30",12.8852459016393,NA,"conservative",13,12,13,1,0,0,"F","multi",9.78709677419355,235.1,"ColdWet","Wet","Cold"
"2523","N","F174","F177","2015-03-05","mother swells","2016-06-21",15.5409836065574,"2016-04-15","conservative",1,0,1,0,1,0,"F","multi",9.39642857142857,2,"HotDry","Dry","Hot"
"2536","N","F174","F177","2015-03-05","mother swells","2016-06-21",15.5409836065574,"2016-04-15","conservative",2,1,2,0,1,0,"F","multi",9.67741935483871,51.1,"HotDry","Dry","Hot"
"2509","N","F174","F177","2015-03-05","mother swells","2016-06-21",15.5409836065574,"2016-04-15","conservative",3,2,3,0,1,0,"F","multi",9.86,134.1,"HotDry","Dry","Hot"
"2526","N","F174","F177","2015-03-05","mother swells","2016-06-21",15.5409836065574,"2016-04-15","conservative",4,3,4,0,1,0,"F","multi",9.62903225806452,303.7,"ColdWet","Wet","Cold"
"2511","N","F174","F177","2015-03-05","mother swells","2016-06-21",15.5409836065574,"2016-04-15","conservative",5,4,5,0,1,0,"F","multi",9.39666666666667,459.7,"ColdWet","Wet","Cold"
"2514","N","F174","F177","2015-03-05","mother swells","2016-06-21",15.5409836065574,"2016-04-15","conservative",6,5,6,0,1,0,"F","multi",9.83870967741935,645,"ColdWet","Wet","Cold"
"2525","N","F174","F177","2015-03-05","mother swells","2016-06-21",15.5409836065574,"2016-04-15","conservative",7,6,7,0,1,0,"F","multi",10.4548387096774,764.2,"ColdWet","Wet","Cold"
"2544","N","F174","F177","2015-03-05","mother swells","2016-06-21",15.5409836065574,"2016-04-15","conservative",8,7,8,0,1,0,"F","multi",11.47,742.6,"ColdDry","Dry","Cold"
"2539","N","F174","F177","2015-03-05","mother swells","2016-06-21",15.5409836065574,"2016-04-15","conservative",9,8,9,0,1,0,"F","multi",11.3322580645161,588.7,"ColdDry","Dry","Cold"
"2524","N","F174","F177","2015-03-05","mother swells","2016-06-21",15.5409836065574,"2016-04-15","conservative",10,9,10,0,1,0,"F","multi",7.67666666666667,441,"ColdDry","Dry","Cold"
"2531","N","F174","F177","2015-03-05","mother swells","2016-06-21",15.5409836065574,"2016-04-15","conservative",11,10,11,0,1,0,"F","multi",7.06451612903226,295.2,"ColdDry","Dry","Cold"
"2530","N","F174","F177","2015-03-05","mother swells","2016-06-21",15.5409836065574,"2016-04-15","conservative",12,11,12,0,1,0,"F","multi",7.21290322580645,180.8,"HotDry","Dry","Hot"
"2540","N","F174","F177","2015-03-05","mother swells","2016-06-21",15.5409836065574,"2016-04-15","conservative",13,12,13,0,1,0,"F","multi",9.44137931034483,37.7,"HotDry","Dry","Hot"
"2522","N","F174","F177","2015-03-05","mother swells","2016-06-21",15.5409836065574,"2016-04-15","conservative",14,13,14,0,1,1,"F","multi",10.7806451612903,64.4,"HotDry","Dry","Hot"
"2508","N","F174","F177","2015-03-05","mother swells","2016-06-21",15.5409836065574,"2016-04-15","conservative",15,14,15,0,1,1,"F","multi",10.8133333333333,117.8,"HotDry","Dry","Hot"
"2538","N","F174","F177","2015-03-05","mother swells","2016-06-21",15.5409836065574,"2016-04-15","conservative",16,15,16,1,1,1,"F","multi",10.0129032258065,361.2,"ColdWet","Wet","Cold"
"2605","N","F180","F179","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",1,0,1,0,1,0,"F","multi",7.01935483870968,635.8,"ColdDry","Dry","Cold"
"2603","N","F180","F179","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",2,1,2,0,1,0,"F","multi",6.69333333333333,207.3,"ColdDry","Dry","Cold"
"2606","N","F180","F179","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",3,2,3,0,1,0,"F","multi",6.16774193548387,64.3,"ColdDry","Dry","Cold"
"2609","N","F180","F179","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",4,3,4,0,1,0,"F","multi",7.85161290322581,18.5,"HotDry","Dry","Hot"
"2615","N","F180","F179","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",5,4,5,0,1,0,"F","multi",9.38214285714286,3.5,"HotDry","Dry","Hot"
"2602","N","F180","F179","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",6,5,6,0,1,0,"F","multi",9.77741935483871,55.1,"HotDry","Dry","Hot"
"2607","N","F180","F179","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",7,6,7,0,1,0,"F","multi",9.63,205.4,"HotDry","Dry","Hot"
"2611","N","F180","F179","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",8,7,8,0,1,0,"F","multi",10.0322580645161,321.3,"ColdWet","Wet","Cold"
"2614","N","F180","F179","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",9,8,9,0,1,0,"F","multi",9.19,483.1,"ColdWet","Wet","Cold"
"2600","N","F180","F179","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",10,9,10,0,1,0,"F","multi",9.89677419354839,613.8,"ColdWet","Wet","Cold"
"2613","N","F180","F179","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",11,10,11,0,1,0,"F","multi",10.6774193548387,831.2,"ColdWet","Wet","Cold"
"2604","N","F180","F179","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",12,11,12,0,1,0,"F","multi",11.81,753.9,"ColdDry","Dry","Cold"
"2617","N","F180","F179","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",13,12,13,0,1,0,"F","multi",10.6096774193548,643.8,"ColdDry","Dry","Cold"
"2608","N","F180","F179","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",14,13,14,0,1,0,"F","multi",7.24,367.2,"ColdDry","Dry","Cold"
"2601","N","F180","F179","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",15,14,15,0,1,0,"F","multi",7.13225806451613,256.5,"ColdDry","Dry","Cold"
"2612","N","F180","F179","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",16,15,16,0,1,0,"F","multi",7.36129032258065,85.6,"HotDry","Dry","Hot"
"2616","N","F180","F179","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",17,16,17,0,1,0,"F","multi",10.0931034482759,25.4,"HotDry","Dry","Hot"
"2610","N","F180","F179","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",18,17,18,1,1,1,"F","multi",10.7903225806452,64.9,"HotDry","Dry","Hot"
"2630","O","F181","F183","2012-11-14","mother swells","2014-05-03",17.5409836065574,"2012-11-24","conservative",1,0,1,0,1,1,"F","multi",7.22258064516129,481,"ColdDry","Dry","Cold"
"2627","O","F181","F183","2012-11-14","mother swells","2014-05-03",17.5409836065574,"2012-11-24","conservative",2,1,2,0,1,1,"F","multi",7.12,181.3,"ColdDry","Dry","Cold"
"2624","O","F181","F183","2012-11-14","mother swells","2014-05-03",17.5409836065574,"2012-11-24","conservative",3,2,3,0,1,1,"F","multi",6.56774193548387,87.3,"ColdDry","Dry","Cold"
"2634","O","F181","F183","2012-11-14","mother swells","2014-05-03",17.5409836065574,"2012-11-24","conservative",4,3,4,0,1,1,"F","multi",8.28387096774193,7.7,"HotDry","Dry","Hot"
"2629","O","F181","F183","2012-11-14","mother swells","2014-05-03",17.5409836065574,"2012-11-24","conservative",5,4,5,0,1,1,"F","multi",9.46428571428571,17.5,"HotDry","Dry","Hot"
"2631","O","F181","F183","2012-11-14","mother swells","2014-05-03",17.5409836065574,"2012-11-24","conservative",6,5,6,0,1,1,"F","multi",9.22258064516129,21.7,"HotDry","Dry","Hot"
"2622","O","F181","F183","2012-11-14","mother swells","2014-05-03",17.5409836065574,"2012-11-24","conservative",7,6,7,0,1,1,"F","multi",9.86,77.7,"HotDry","Dry","Hot"
"2623","O","F181","F183","2012-11-14","mother swells","2014-05-03",17.5409836065574,"2012-11-24","conservative",8,7,8,0,1,1,"F","multi",9.38387096774194,238.8,"ColdWet","Wet","Cold"
"2620","O","F181","F183","2012-11-14","mother swells","2014-05-03",17.5409836065574,"2012-11-24","conservative",9,8,9,0,1,1,"F","multi",8.10666666666667,996.6,"ColdWet","Wet","Cold"
"2628","O","F181","F183","2012-11-14","mother swells","2014-05-03",17.5409836065574,"2012-11-24","conservative",10,9,10,0,1,1,"F","multi",7.89677419354839,1741.6,"ColdWet","Wet","Cold"
"2618","O","F181","F183","2012-11-14","mother swells","2014-05-03",17.5409836065574,"2012-11-24","conservative",11,10,11,0,1,1,"F","multi",8.04193548387097,1906,"ColdWet","Wet","Cold"
"2621","O","F181","F183","2012-11-14","mother swells","2014-05-03",17.5409836065574,"2012-11-24","conservative",12,11,12,0,1,1,"F","multi",7.50333333333333,1380.7,"ColdDry","Dry","Cold"
"2633","O","F181","F183","2012-11-14","mother swells","2014-05-03",17.5409836065574,"2012-11-24","conservative",13,12,13,0,1,1,"F","multi",7.09032258064516,612.6,"ColdDry","Dry","Cold"
"2635","O","F181","F183","2012-11-14","mother swells","2014-05-03",17.5409836065574,"2012-11-24","conservative",14,13,14,0,1,1,"F","multi",6.35666666666667,309.6,"ColdDry","Dry","Cold"
"2632","O","F181","F183","2012-11-14","mother swells","2014-05-03",17.5409836065574,"2012-11-24","conservative",15,14,15,0,1,1,"F","multi",6.53870967741936,71.6,"ColdDry","Dry","Cold"
"2626","O","F181","F183","2012-11-14","mother swells","2014-05-03",17.5409836065574,"2012-11-24","conservative",16,15,16,0,1,1,"F","multi",7.35161290322581,38.7,"HotDry","Dry","Hot"
"2619","O","F181","F183","2012-11-14","mother swells","2014-05-03",17.5409836065574,"2012-11-24","conservative",17,16,17,0,1,1,"F","multi",7.89285714285714,80.2,"HotDry","Dry","Hot"
"2625","O","F181","F183","2012-11-14","mother swells","2014-05-03",17.5409836065574,"2012-11-24","conservative",18,17,18,1,1,1,"F","multi",8.86129032258065,90.9,"HotDry","Dry","Hot"
"2702","R","F192","F186","2007-03-12","mother swells","2008-05-19",14.2295081967213,NA,"conservative",1,0,1,0,0,0,"F","multi",8.125,2.5,"HotDry","Dry","Hot"
"2694","R","F192","F186","2007-03-12","mother swells","2008-05-19",14.2295081967213,NA,"conservative",2,1,2,0,0,0,"F","multi",8.50645161290323,44.1,"HotDry","Dry","Hot"
"2689","R","F192","F186","2007-03-12","mother swells","2008-05-19",14.2295081967213,NA,"conservative",3,2,3,0,0,0,"F","multi",8.24333333333333,95.3,"HotDry","Dry","Hot"
"2691","R","F192","F186","2007-03-12","mother swells","2008-05-19",14.2295081967213,NA,"conservative",4,3,4,0,0,0,"F","multi",8.43548387096774,233.4,"ColdWet","Wet","Cold"
"2687","R","F192","F186","2007-03-12","mother swells","2008-05-19",14.2295081967213,NA,"conservative",5,4,5,0,0,0,"F","multi",7.57,655.2,"ColdWet","Wet","Cold"
"2704","R","F192","F186","2007-03-12","mother swells","2008-05-19",14.2295081967213,NA,"conservative",6,5,6,0,0,0,"F","multi",7.0741935483871,916,"ColdWet","Wet","Cold"
"2697","R","F192","F186","2007-03-12","mother swells","2008-05-19",14.2295081967213,NA,"conservative",7,6,7,0,0,0,"F","multi",7.34193548387097,1096.5,"ColdWet","Wet","Cold"
